file1,file2,label1,label2
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-12063.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCKER_GEN-HDF-09740.wav,footsteps,knock
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09714.wav,../audioData/NIGENS/NIGENS/alarm/alarm-sci+fi-constant_CAP01-13.wav,knock,alarm
../audioData/NIGENS/NIGENS/maleScream/30988__unclesigmund__ahhh.wav,../audioData/NIGENS/NIGENS/engine/Motor+8003_66_1.wav,maleScream,engine
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_8.wav,../audioData/NIGENS/NIGENS/maleScream/180350__jorickhoofd__scream-noooh.wav,piano,maleScream
../audioData/NIGENS/NIGENS/piano/Piano_PlaySong_RowBoat_SFX-KIT.wav,../audioData/NIGENS/NIGENS/engine/MOTOR-GAS_GEN-HDF-17548.wav,piano,engine
../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_3.wav,../audioData/NIGENS/NIGENS/piano/Piano_PlayScale_UpDown1_SFX-KIT.wav,knock,piano
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14804.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwi5a.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_40_01.wav,../audioData/NIGENS/NIGENS/crash/GLASS-CRASH_GEN-HDF-12879.wav,baby,crash
../audioData/NIGENS/NIGENS/femaleSpeech/bbad8n.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+6102_05_4.wav,femaleSpeech,dog
../audioData/NIGENS/NIGENS/piano/PlayerPiano+1020_36_5.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09714.wav,piano,knock
../audioData/NIGENS/NIGENS/femaleScream/42847__freqman__psycho-scream-1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad8s.wav,femaleScream,femaleSpeech
../audioData/NIGENS/NIGENS/phone/TelephoneCellular_DIGIF5-56.wav,../audioData/NIGENS/NIGENS/maleScream/336537__chrillz3r__scream-frightened.wav,phone,maleScream
../audioData/NIGENS/NIGENS/phone/TelephoneElectron+6109_23_2.wav,../audioData/NIGENS/NIGENS/fire/fire-forest+burning_CAP01-183.wav,phone,fire
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_59_1.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+CTV05_40_01.wav,piano,baby
../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_15_4.wav,knock,phone
../audioData/NIGENS/NIGENS/maleSpeech/pgid1p.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-11495.wav,maleSpeech,footsteps
../audioData/NIGENS/NIGENS/baby/Baby+2012_51.wav,../audioData/NIGENS/NIGENS/femaleScream/HUMAN-SCREAM_GEN-HDF-15248.wav,baby,femaleScream
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09714.wav,../audioData/NIGENS/NIGENS/fire/StoveWoodBurning+6087_35.wav,knock,fire
../audioData/NIGENS/NIGENS/fire/Fire+DSS02_03.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14825.wav,fire,baby
../audioData/NIGENS/NIGENS/maleScream/180350__jorickhoofd__scream-noooh.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbaszs.wav,maleScream,maleSpeech
../audioData/NIGENS/NIGENS/fire/FireForest+6015_18.wav,../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,fire,knock
../audioData/NIGENS/NIGENS/crash/CrashMetal+HB01_28_12.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6105_97_1.wav,crash,baby
../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG-GERMAN-SHEPHERD_6EXT8-10073.wav,../audioData/NIGENS/NIGENS/engine/Auto%2763RollsRoyce+5042_41.wav,dog,engine
../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_30_2.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgakza.wav,phone,maleSpeech
../audioData/NIGENS/NIGENS/engine/AMBULANCE_GEN-HDF-00814.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,engine,baby
../audioData/NIGENS/NIGENS/piano/Piano+2017_57_13.wav,../audioData/NIGENS/NIGENS/femaleScream/58585__juskiddink__vocal-joy-and-excitement2.wav,piano,femaleScream
../audioData/NIGENS/NIGENS/phone/TelephoneCordless_DIGIF4-20.wav,../audioData/NIGENS/NIGENS/maleScream/320247__nicktermer__scream.wav,phone,maleScream
../audioData/NIGENS/NIGENS/maleSpeech/sgih1p.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbak3s.wav,maleSpeech,femaleSpeech
../audioData/NIGENS/NIGENS/maleSpeech/sgih1p.wav,../audioData/NIGENS/NIGENS/engine/STEAM-ENGINE_GEN-HDF-21765.wav,maleSpeech,engine
../audioData/NIGENS/NIGENS/femaleScream/222545__queen-westeros__woman-scream.wav,../audioData/NIGENS/NIGENS/maleScream/222535__alberttrepat__male-screaming-out-loud.wav,femaleScream,maleScream
../audioData/NIGENS/NIGENS/maleScream/219863__acehell__crit-marc.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12338.wav,maleScream,footsteps
../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,../audioData/NIGENS/NIGENS/crash/AutoCrash+CRB01_22_1.wav,knock,crash
../audioData/NIGENS/NIGENS/maleSpeech/lbbkzn.wav,../audioData/NIGENS/NIGENS/crash/CrashBaggage+CTV03_86_01.wav,maleSpeech,crash
../audioData/NIGENS/NIGENS/alarm/HospitalAlarm+CTV05_11_02.wav,../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIB04-60.wav,alarm,piano
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12371.wav,../audioData/NIGENS/NIGENS/engine/Auto%2767PontiacGto+5038_42.wav,footsteps,engine
../audioData/NIGENS/NIGENS/dog/AnimalDogSamoyed+6003_51_1.wav,../audioData/NIGENS/NIGENS/alarm/Alarm_FactoryBuzzer_Loop_SFX-KIT.wav,dog,alarm
../audioData/NIGENS/NIGENS/maleSpeech/sgwi2s.wav,../audioData/NIGENS/NIGENS/crash/Crash+6010_95_5.wav,maleSpeech,crash
../audioData/NIGENS/NIGENS/engine/TRUCK-PICK-UP-FORD_GEN-HDF-24832.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12371.wav,engine,footsteps
../audioData/NIGENS/NIGENS/femaleSpeech/bbad8s.wav,../audioData/NIGENS/NIGENS/maleScream/220623__adriancalzon__scream-05.wav,femaleSpeech,maleScream
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_3.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_3.wav,dog,knock
../audioData/NIGENS/NIGENS/femaleScream/169811__missozzy__female-scream-02.wav,../audioData/NIGENS/NIGENS/engine/MOTOR-GENERATOR_GEN-HDF-17561.wav,femaleScream,engine
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_10.wav,../audioData/NIGENS/NIGENS/alarm/ALARM-ELECTRONIC-BURST-SHORT_6EXT8-10015.wav,piano,alarm
../audioData/NIGENS/NIGENS/piano/Piano-Horror_GEN-HD2-31110.wav,../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF1_03_3.wav,piano,alarm
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12298.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbaczs.wav,footsteps,femaleSpeech
../audioData/NIGENS/NIGENS/footsteps/FootstepsWood+6017_16_1.wav,../audioData/NIGENS/NIGENS/alarm/AlarmAirplane+SUP01_02_3.wav,footsteps,alarm
../audioData/NIGENS/NIGENS/alarm/CLOCK-ALARM_GEN-HDF-07572.wav,../audioData/NIGENS/NIGENS/piano/CloseOutsideMic2.wav,alarm,piano
../audioData/NIGENS/NIGENS/crash/MassDestructionCr+IE01_45_1.wav,../audioData/NIGENS/NIGENS/phone/TelephoneElectron+6109_23_2.wav,crash,phone
../audioData/NIGENS/NIGENS/alarm/Sci-Fi-Alarm-Electric-Two-Tone_GEN-HD2-31349.wav,../audioData/NIGENS/NIGENS/piano/Piano+2017_58_5.wav,alarm,piano
../audioData/NIGENS/NIGENS/engine/AutoPorscheTurboS+5039_41.wav,../audioData/NIGENS/NIGENS/femaleScream/328001__hali-pinson__scream-4.wav,engine,femaleScream
../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIVG1-77.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09714.wav,piano,knock
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_16_1.wav,../audioData/NIGENS/NIGENS/femaleScream/219868__polmdx__old-woman-scream.wav,footsteps,femaleScream
../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22843.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-11.wav,phone,baby
../audioData/NIGENS/NIGENS/dog/Animal-Dog-Bark_GEN-HD2-26407.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwi5a.wav,dog,femaleSpeech
../audioData/NIGENS/NIGENS/femaleSpeech/swwi5a.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+CTV01_44_02.wav,femaleSpeech,dog
../audioData/NIGENS/NIGENS/phone/TELEPHONE-BELL-RING_6EXT8-11254.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsCreakyRu+6016_57_1.wav,phone,footsteps
../audioData/NIGENS/NIGENS/maleSpeech/lbbx9s.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-11.wav,maleSpeech,baby
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14803.wav,../audioData/NIGENS/NIGENS/maleScream/320247__nicktermer__scream.wav,baby,maleScream
../audioData/NIGENS/NIGENS/maleSpeech/bbaszs.wav,../audioData/NIGENS/NIGENS/piano/Piano+6097_37_1.wav,maleSpeech,piano
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCKER_GEN-HDF-09740.wav,../audioData/NIGENS/NIGENS/piano/Piano-Horror_GEN-HD2-31110.wav,knock,piano
../audioData/NIGENS/NIGENS/piano/Piano_PlaySong_RowBoat_SFX-KIT.wav,../audioData/NIGENS/NIGENS/fire/FIRE-CAMP_GEN-HDF-11090.wav,piano,fire
../audioData/NIGENS/NIGENS/knock/DoorKnock+6048_30_3.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_4.wav,knock,dog
../audioData/NIGENS/NIGENS/fire/Fire+6049_19.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwv1s.wav,fire,femaleSpeech
../audioData/NIGENS/NIGENS/fire/Fire+6063_54.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_48_4.wav,fire,dog
../audioData/NIGENS/NIGENS/femaleSpeech/bbak3s.wav,../audioData/NIGENS/NIGENS/dog/DogMedium+JBA03_81_2.wav,femaleSpeech,dog
../audioData/NIGENS/NIGENS/crash/BuildingCrash+IE01_08_2.wav,../audioData/NIGENS/NIGENS/fire/Fire+HB03_90_3.wav,crash,fire
../audioData/NIGENS/NIGENS/fire/Fire+6049_21.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII01-02.wav,fire,baby
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14805.wav,../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF2_15.wav,baby,alarm
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_10_1.wav,../audioData/NIGENS/NIGENS/maleScream/238043__paltsug__wahha-yanga-ripi-a-raja-bip-gonog.wav,footsteps,maleScream
../audioData/NIGENS/NIGENS/maleSpeech/sgiuza.wav,../audioData/NIGENS/NIGENS/piano/Piano+2017_57_11.wav,maleSpeech,piano
../audioData/NIGENS/NIGENS/engine/RobotMotor+JUR01_78.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCellular+6068_16_4.wav,engine,phone
../audioData/NIGENS/NIGENS/fire/FireBonfire_DIGIVJ2-16.wav,../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-OUTDOOR_GEN-HDF-12185.wav,fire,footsteps
../audioData/NIGENS/NIGENS/femaleSpeech/bbai9s.wav,../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_49_3.wav,femaleSpeech,piano
../audioData/NIGENS/NIGENS/fire/FireCrackle+6076_11.wav,../audioData/NIGENS/NIGENS/piano/Piano+2017_57_12.wav,fire,piano
../audioData/NIGENS/NIGENS/femaleScream/242644__reitanna__another-surprised-oooh.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22840.wav,femaleScream,phone
../audioData/NIGENS/NIGENS/femaleScream/168814__11linda__evil-dark-painful.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic_DIGIP02-89.wav,femaleScream,alarm
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14804.wav,../audioData/NIGENS/NIGENS/maleScream/222530__alberttrepat__male-screaming.wav,baby,maleScream
../audioData/NIGENS/NIGENS/crash/MetalCrash+IE02_62_6.wav,../audioData/NIGENS/NIGENS/dog/Animal-Dog-Bark_GEN-HD2-26406.wav,crash,dog
../audioData/NIGENS/NIGENS/femaleSpeech/bbac9n.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbq7p.wav,femaleSpeech,maleSpeech
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14826.wav,../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_4.wav,baby,dog
../audioData/NIGENS/NIGENS/fire/StoveWoodBurning+6087_35.wav,../audioData/NIGENS/NIGENS/alarm/ElectronicAlarm+L2SF2_29.wav,fire,alarm
../audioData/NIGENS/NIGENS/maleSpeech/sgbu5n.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09724.wav,maleSpeech,knock
../audioData/NIGENS/NIGENS/maleSpeech/bbas2a.wav,../audioData/NIGENS/NIGENS/maleScream/222649__mariallinas__shout.wav,maleSpeech,maleScream
../audioData/NIGENS/NIGENS/crash/Smash_TreeFall_CrashBridge2_SFX-KIT.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09720.wav,crash,knock
../audioData/NIGENS/NIGENS/maleSpeech/pgbk1n.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbac7a.wav,maleSpeech,femaleSpeech
../audioData/NIGENS/NIGENS/alarm/ClockAlarm+SUP01_41_1.wav,../audioData/NIGENS/NIGENS/fire/Fire_CampfireLoop5_SFX-KIT.wav,alarm,fire
../audioData/NIGENS/NIGENS/maleScream/245312__kwahmah-02__wild-scream.wav,../audioData/NIGENS/NIGENS/crash/smash-window+shatter_CAP01-330.wav,maleScream,crash
../audioData/NIGENS/NIGENS/crash/smash-window+shatter_CAP01-330.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_1.wav,crash,knock
../audioData/NIGENS/NIGENS/maleSpeech/bbbf6s.wav,../audioData/NIGENS/NIGENS/piano/PianoCartoon+HB01_68_1.wav,maleSpeech,piano
../audioData/NIGENS/NIGENS/knock/Door-Knock-Wood-Entrance-Other-Side_GEN-HD2-29498.wav,../audioData/NIGENS/NIGENS/maleScream/125127__thanvannispen__schreeuw1clean.wav,knock,maleScream
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_48_4.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbac6p.wav,dog,femaleSpeech
../audioData/NIGENS/NIGENS/dog/animal-dog+barking-2_CAP01-22.wav,../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_53_5.wav,dog,piano
../audioData/NIGENS/NIGENS/phone/TelephoneEuropean+2003_08.wav,../audioData/NIGENS/NIGENS/dog/animal-dog+barking-2_CAP01-22.wav,phone,dog
../audioData/NIGENS/NIGENS/femaleScream/42847__freqman__psycho-scream-1.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbq8a.wav,femaleScream,maleSpeech
../audioData/NIGENS/NIGENS/baby/HumanBaby+6105_97_1.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+6061_43.wav,baby,alarm
../audioData/NIGENS/NIGENS/dog/AnimalDogMixed+6003_52_1.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsStone+2011_01_2.wav,dog,footsteps
../audioData/NIGENS/NIGENS/knock/KnockWindow+CTV05_77_03.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,knock,baby
../audioData/NIGENS/NIGENS/phone/TelephoneCordless+6068_73_2.wav,../audioData/NIGENS/NIGENS/piano/Klavierwerk010.wav,phone,piano
../audioData/NIGENS/NIGENS/alarm/AlarmSmokeDetector+6010_07.wav,../audioData/NIGENS/NIGENS/phone/TELEPHONE-ELECTRONIC_GEN-HDF-22843.wav,alarm,phone
../audioData/NIGENS/NIGENS/femaleScream/219650__curly-hikari-94__scream-girl1.wav,../audioData/NIGENS/NIGENS/fire/fire-raging_CAP01-185.wav,femaleScream,fire
../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII04-01.wav,../audioData/NIGENS/NIGENS/engine/AutoMercedes230_DIGID12-32.wav,baby,engine
../audioData/NIGENS/NIGENS/engine/AMBULANCE_GEN-HDF-00814.wav,../audioData/NIGENS/NIGENS/fire/FireHouse+CRB02_22.wav,engine,fire
../audioData/NIGENS/NIGENS/alarm/alarm-sci+fi-constant_CAP01-13.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbs6a.wav,alarm,maleSpeech
../audioData/NIGENS/NIGENS/engine/STEAM-ENGINE_GEN-HDF-21767.wav,../audioData/NIGENS/NIGENS/maleScream/31818__malexmedia__malexmedia-man-scream.wav,engine,maleScream
../audioData/NIGENS/NIGENS/dog/Dog+HB02_80_2.wav,../audioData/NIGENS/NIGENS/maleScream/222649__mariallinas__shout.wav,dog,maleScream
../audioData/NIGENS/NIGENS/dog/AnimalDog+SUP01_27_10.wav,../audioData/NIGENS/NIGENS/maleScream/222530__alberttrepat__male-screaming.wav,dog,maleScream
../audioData/NIGENS/NIGENS/baby/HumanBaby_DIGII01-02.wav,../audioData/NIGENS/NIGENS/alarm/AlarmElectronic+SFSE02_09_1.wav,baby,alarm
../audioData/NIGENS/NIGENS/femaleSpeech/swwi5n.wav,../audioData/NIGENS/NIGENS/crash/CrashPiano+IE02_28_5.wav,femaleSpeech,crash
../audioData/NIGENS/NIGENS/crash/GLASS-CRASH_GEN-HDF-12879.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14806.wav,crash,baby
../audioData/NIGENS/NIGENS/engine/Auto%2767PontiacGto+5038_42.wav,../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_4.wav,engine,dog
../audioData/NIGENS/NIGENS/maleScream/63632__vtownpunks__screaming-1.wav,../audioData/NIGENS/NIGENS/engine/MOTOR-GENERATOR_GEN-HDF-17562.wav,maleScream,engine
../audioData/NIGENS/NIGENS/maleScream/219814__saraonsins__man-s-scream.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbz7n.wav,maleScream,maleSpeech
../audioData/NIGENS/NIGENS/knock/Wood-Hit-Knock-Or-Hammer-Medium_GEN-HD2-32802.wav,../audioData/NIGENS/NIGENS/phone/TelephoneChildren+6068_70_2.wav,knock,phone
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14827.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbai9s.wav,baby,femaleSpeech
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14824.wav,../audioData/NIGENS/NIGENS/maleScream/320247__nicktermer__scream.wav,baby,maleScream
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-12063.wav,../audioData/NIGENS/NIGENS/phone/TelephoneDomesti+6037_30_1.wav,footsteps,phone
../audioData/NIGENS/NIGENS/femaleSpeech/swwp1p.wav,../audioData/NIGENS/NIGENS/dog/DogLarge+JBA03_78_4.wav,femaleSpeech,dog
../audioData/NIGENS/NIGENS/piano/Piano_PlaySong_RowBoat_SFX-KIT.wav,../audioData/NIGENS/NIGENS/maleScream/154583__ecfike__scream-1.wav,piano,maleScream
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+2011_03_3.wav,../audioData/NIGENS/NIGENS/engine/Toy+6037_58_3.wav,footsteps,engine
../audioData/NIGENS/NIGENS/engine/Motor+8003_66_1.wav,../audioData/NIGENS/NIGENS/phone/TelephoneCordless+6068_73_2.wav,engine,phone
../audioData/NIGENS/NIGENS/phone/TelephoneElectron+6037_36_3.wav,../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14806.wav,phone,baby
../audioData/NIGENS/NIGENS/alarm/ALARM-ELECTRONIC_GEN-HDF-00612.wav,../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+6016_01_1.wav,alarm,footsteps
../audioData/NIGENS/NIGENS/dog/DogTerrier+2004_68.wav,../audioData/NIGENS/NIGENS/femaleScream/35716__analogchill__scream.wav,dog,femaleScream
../audioData/NIGENS/NIGENS/fire/Fire_Loop12_SFX-KIT.wav,../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG-BARK-SHORT_6EXT8-10047.wav,fire,dog
../audioData/NIGENS/NIGENS/maleSpeech/pgakza.wav,../audioData/NIGENS/NIGENS/engine/MOTOR-PISTON_GEN-HDF-17564.wav,maleSpeech,engine
../audioData/NIGENS/NIGENS/engine/Toy+6037_58_3.wav,../audioData/NIGENS/NIGENS/phone/TelephoneRing_DIGIF1-58.wav,engine,phone
../audioData/NIGENS/NIGENS/maleScream/222530__alberttrepat__male-screaming.wav,../audioData/NIGENS/NIGENS/engine/TRUCK-PICK-UP-FORD_GEN-HDF-24832.wav,maleScream,engine
../audioData/NIGENS/NIGENS/engine/Auto%2767PontiacGto+5038_38.wav,../audioData/NIGENS/NIGENS/dog/DogRottweiller+WWA09_47_2.wav,engine,dog
../audioData/NIGENS/NIGENS/baby/HUMAN-BABY_GEN-HDF-14754.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09717.wav,baby,knock
../audioData/NIGENS/NIGENS/maleSpeech/sgih1p.wav,../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09714.wav,maleSpeech,knock
../audioData/NIGENS/NIGENS/fire/FireBonfire+6015_13.wav,../audioData/NIGENS/NIGENS/maleSpeech/sgwo6s.wav,fire,maleSpeech
../audioData/NIGENS/NIGENS/crash/CrashVarious+PS01_30.wav,../audioData/NIGENS/NIGENS/knock/DoorKnocker+6048_34_2.wav,crash,knock
../audioData/NIGENS/NIGENS/femaleSpeech/swwi5a.wav,../audioData/NIGENS/NIGENS/engine/LakeBarge+S1301_15.wav,femaleSpeech,engine
../audioData/NIGENS/NIGENS/footsteps/FOOTSTEPS-INDOOR_GEN-HDF-12063.wav,../audioData/NIGENS/NIGENS/maleScream/220623__adriancalzon__scream-05.wav,footsteps,maleScream
../audioData/NIGENS/NIGENS/footsteps/FootstepsConcrete+2011_04_2.wav,../audioData/NIGENS/NIGENS/alarm/AlarmDistress+6010_06.wav,footsteps,alarm
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09703.wav,../audioData/NIGENS/NIGENS/femaleSpeech/swwo9n.wav,knock,femaleSpeech
../audioData/NIGENS/NIGENS/femaleSpeech/bbak2s.wav,../audioData/NIGENS/NIGENS/femaleScream/222545__queen-westeros__woman-scream.wav,femaleSpeech,femaleScream
../audioData/NIGENS/NIGENS/femaleSpeech/bbadzs.wav,../audioData/NIGENS/NIGENS/maleScream/323084__liamg-sfx__battle-cry-6.wav,femaleSpeech,maleScream
../audioData/NIGENS/NIGENS/phone/TelephoneElectron+6068_79_4.wav,../audioData/NIGENS/NIGENS/baby/HumanBaby+6105_97_1.wav,phone,baby
../audioData/NIGENS/NIGENS/piano/Piano+2017_58_5.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbeza.wav,piano,maleSpeech
../audioData/NIGENS/NIGENS/maleScream/31818__malexmedia__malexmedia-man-scream.wav,../audioData/NIGENS/NIGENS/phone/TelephoneDomesti+6037_32_1.wav,maleScream,phone
../audioData/NIGENS/NIGENS/dog/DogShepherd+2004_73_2.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbf6s.wav,dog,maleSpeech
../audioData/NIGENS/NIGENS/dog/AnimalDog+WWA09_44_4.wav,../audioData/NIGENS/NIGENS/crash/CrashVarious+PS01_30.wav,dog,crash
../audioData/NIGENS/NIGENS/maleSpeech/pgbq8a.wav,../audioData/NIGENS/NIGENS/knock/KnockDoor+HB01_66_7.wav,maleSpeech,knock
../audioData/NIGENS/NIGENS/crash/CrashRoof+PS01_29.wav,../audioData/NIGENS/NIGENS/maleSpeech/pgbq8a.wav,crash,maleSpeech
../audioData/NIGENS/NIGENS/piano/196103__aiwha__piano-discord-1.wav,../audioData/NIGENS/NIGENS/femaleSpeech/bbad8s.wav,piano,femaleSpeech
../audioData/NIGENS/NIGENS/alarm/ClockAlarm+SUP01_41_1.wav,../audioData/NIGENS/NIGENS/dog/AnimalDogSamoyed+6003_51_2.wav,alarm,dog
../audioData/NIGENS/NIGENS/engine/MOTOR-GENERATOR_GEN-HDF-17561.wav,../audioData/NIGENS/NIGENS/knock/Door-Knock-Wood-Entrance-Other-Side_GEN-HD2-29498.wav,engine,knock
../audioData/NIGENS/NIGENS/dog/ANIMAL-DOG-BARK-SHORT_6EXT8-10047.wav,../audioData/NIGENS/NIGENS/alarm/ClockAlarm+SUP01_41_1.wav,dog,alarm
../audioData/NIGENS/NIGENS/maleSpeech/sgwo6s.wav,../audioData/NIGENS/NIGENS/fire/Fire+6083_89.wav,maleSpeech,fire
../audioData/NIGENS/NIGENS/piano/PianoComedy+CTE07_61_8.wav,../audioData/NIGENS/NIGENS/engine/TRUCK-PICK-UP-FORD_GEN-HDF-24832.wav,piano,engine
../audioData/NIGENS/NIGENS/fire/Fire_CampfireLoop8_SFX-KIT.wav,../audioData/NIGENS/NIGENS/alarm/Alarm_FactoryBuzzer_Loop_SFX-KIT.wav,fire,alarm
../audioData/NIGENS/NIGENS/dog/AnimalDogShepherd+6003_54_2.wav,../audioData/NIGENS/NIGENS/phone/TelephoneElectronic+1025_61.wav,dog,phone
../audioData/NIGENS/NIGENS/maleScream/219858__adriancalzon__scream-01.wav,../audioData/NIGENS/NIGENS/maleSpeech/bbbz7n.wav,maleScream,maleSpeech
../audioData/NIGENS/NIGENS/knock/DOOR-KNOCK_GEN-HDF-09722.wav,../audioData/NIGENS/NIGENS/piano/MusicPiano_DIGIVG1-76.wav,knock,piano
../audioData/NIGENS/NIGENS/maleSpeech/bbbz7n.wav,../audioData/NIGENS/NIGENS/fire/Fire+IN17_16.wav,maleSpeech,fire
../audioData/NIGENS/NIGENS/engine/TRUCK-PICK-UP-FORD_GEN-HDF-24868.wav,../audioData/NIGENS/NIGENS/fire/FireHouse+CRB02_23.wav,engine,fire
../audioData/NIGENS/NIGENS/piano/Caravan.wav,../audioData/NIGENS/NIGENS/crash/Crash+6010_95_1.wav,piano,crash
